,textID,text,sentiment
10502,c10c15d339, miss u more,negative
8662,c5a3f4ea96, Thanks! Funny cause it`s true!,positive
16126,5b88ed7d49,"yeahh, uhhh, not so sure if i`m feeling the new jonas songs just yet",neutral
6204,941fc6d22b,  Getting dizzy. Going to have to lower my original raise. Please don`t think any less of me.,negative
752,7d770c7bd6,i have such a sore head,negative
17929,b68cee516f,is not having a good day... I havent had a good week forreal!!,negative
16471,0147e5eb4b, yeah ... he was 0-3 and SCOREless tonight,negative
4225,51802bebdf," After many attempts, I can`t figure out how put a pic in the avatar. Tells me pic is too big. Frustrated trying.......sorry",negative
16839,080bb8b0ea, I work tomorrow,neutral
27296,18d506d0bf, ohhh wowwww no good,neutral
20557,71b18f87cc, i`ve got really bad arthritus in my left hand. I cant use my thumb at all,negative
11932,188b7274c6, Good morning! I certainly did,neutral
14953,537c2a7ee6,Just want to wish everyond a Happy Mother`s Day. Hope it`s a great one!,positive
14240,cc9bfeb768,is hating the weather. UGH.,negative
16858,175ea6566b,  & to you matey,neutral
10468,8af4ec0ac0,"3 live p2v migrates, 5 vmware vsp exams, and a magento config, a quiet weekend at party central",neutral
8028,01408c29ba,"i changed my picture  i am soo screwed, i have an assignment due tomorrow that i havent started, i just cant concentrate argh",negative
6536,5ba6a11aa7,_prototype09 no where I`m working for a bit up here,neutral
12225,6ed9b29ac2,Can`t get the sound to work while on DVD. I was going to watch Mary Poppins.,neutral
1651,25847e42d7,meeting up with strangers. lol. alone in vegas. amazing.,positive
12024,7da2895744,More big hair rock for bank holiday Monday always seems fitting IMO  ? http://blip.fm/~5jfuu,neutral
6368,4cbf95b4e2,Happy Mothers Day! allergies are ****. Oh and I hope Miller has a better day too,positive
6835,9d1aaa5312,Aw I wish I was in Ireland  ,positive
4070,70df40db25, I concur with ! It`s priority on today`s to do list  http://twitter.com/karasw/status/1695368792,positive
12531,f8a09628a8,Hanging out at the San Fran airport. Got a few hour wait until I go anywhere...BTW SFO`s $7 wifi is garbage.,negative
7181,33f75c1951,WGN is playing old episodes of Rocky & Bullwinkle. Fractured Fairy Tales for the win,neutral
10766,1522043693,Is off to get some dinner,neutral
8132,c85a555399,"Already 26.1c in our office. Can people melt? We`re fighting for air con because fans just don`t help, but can`t find the budget",negative
18305,8045a5e6d7, the new song with cobra starship is amazing!!,positive
10505,37400b0e21,justwatched the most depressing episode of Jon  Kate EVER!!!i actually almost cried.,negative
20665,03f5d78195,Goodmorning world!,positive
12,74a76f6e0a,My Sharpie is running DANGERously low on ink,negative
18529,823ed894aa," for cervical cancer, I have to get 2 more",neutral
20475,e34ca64ce5,"Rachel Allens date bars, so easy to make   http://twitpic.com/4jas7",positive
20558,cdc7d872a5," alright, I`ll let you slide on that one",neutral
22423,8e047e2788,  said that  mentioned bears!  have fun!! P.S bears like Peanut Butter,positive
23112,169ca458b0,GrimeStopper loss  client lost their job so we did too. Hope the quote later today turns into more work. Drowned my sorrows w a huge h ...,neutral
2847,d331af7c63,"  i definitely will , although with the caveat  that i normally only read non fiction..but have more in recent years read novels",neutral
8961,e4ad1b35d2, july... too long,negative
3845,718cb1f32c,Fighting a sore throat.. Few more days hard training then rest next week for Sunday race.. Oooohhh sun`s out... Nope.. Gone...,neutral
8302,4de75ab291,  They follow my,neutral
4272,f7beb13214,this is how we do itttt,neutral
623,762b9211cf,Counting the hours of lost sunshine until the Weekend,negative
21466,4f5cb8c34f,All I want to do is sit back & relax for a little while. How can that be this difficult?!,neutral
13057,7e786a811c, oh that makes sense! Well you are officially my first  from a celebrity!!,positive
734,fc92519d0d, Dang... that IS disappointing,negative
6272,718fadb8ce, I KNOW!!!! Its all stormy outside.. and my hair looks cute today..  hahah,positive
25893,47baa143d8,back from lunch and I just remembered I have to join the daily recap with JB,neutral
1954,aebcb91e4a,"10pm tonight, International Space Station will by over head, through most of Texas at least",neutral
18062,c1ca63de20,Making egg tart & Chinese egg pudding. Yum,positive
12899,b87171a4f1,tweep tweep haha,neutral
6006,de2f813c3c,Twitter connected with FAcebook   http://twitter.com/paynetsystems & http://tinyurl.com/dagmoq,neutral
26497,1f3dac52ea, Hi  Yes wasn`t she absolutely terrible! How on earth does she hear a good tune from her ears? Lol,negative
16076,93e83d241f, nope not really only a sweatshirt.  oh and these really really awesome doughnuts haha,positive
12572,2b32d9e6fe,"Another amazing day. Ever since I got a Twitter, I`ve been having great days",positive
1510,65a3a7d925,this is for   http://tinyurl.com/d8fgxr,neutral
15582,7323ea2297,im feeling the burn of the last 4 days..gonna chill play xbox and watch stuff all day,neutral
20567,121e184aee, Nice to meet you toooo  Good to know another one of my followers ACTUALLY speak!,positive
25039,963a46c64b," Im feeling sad, not likeing my new haircut",negative
12171,f03ab652b7,I have coffee and a Sociology paper to complete. Happy Mothers Day,positive
22619,63614344c1,  I got it in math and ss only,neutral
24049,cfdbb7f29e,Sensation Ocean of White Portugal: absolutely amazing  Adoreiii!,positive
17463,f8201d31ee,Same old customer service team member,neutral
19489,59a7ac9841,On my way to Ft. Knox   http://myloc.me/1Zyg,neutral
20188,51b8abfcdd,I have trouble with Starship troopers. They`re mean to the great big pink bug.,negative
12873,30c38fa0da, sweet .. Englands becoming lamer and lamer since you guys left,neutral
26555,96a73f85a5,"wish I was feeling better...I`ve been holding a potential cold at bay for a few days now & I think it is winning...aches, cough",neutral
3747,d7557e3f2a,"Prayin for dad  in Wellington, FL http://loopt.us/F8_Jqg.t (via ).  I too live in welly. May i pray f.. http://bit.ly/lB9SN",positive
19314,6c43ac45a7,"I was going to visit my sister today, but she`s grumpy.  I`ll just chill at home with the family and visit her tomorrow.",neutral
26116,0bed5c0d04,Off to school. Who knows what to expect? Bring on life and all of it`s suprises!,neutral
20181,69ddcd6dfb,Hahah. Love them!,positive
26034,f820654607, hey Lonnie! I`ll be there next weekend  I can`t wait.,positive
13875,8964a7361a,I`m so sleep deprived but it`s to hot to sleep.,negative
21138,b55e8b3e2e, I`m having the same problem,negative
26077,f532604ee6,doesn`t want to go to work....,negative
3034,8472323928,no so sad about that  i`m from MALTA have you heard about it ?,negative
1863,4bb480b74c,It was my baby bros last time singing in front of his school  im so so proud of him !!! but when did i get old  im only 22!,positive
13644,7dde7c1aa5,"_sko next time just go online and show the club owner an ean golden video, hahaha...  (i am fan, did i mention that?! )",positive
21394,6fc86b7772,"Aaaa! I need to work today, Why cant i ever get the weekends off? It makes me want to cry",negative
6515,8ec29926f1," hey!  not much, you?",neutral
17833,eb78ba16d5, so you should. You`re a fantastic actor it`s about time you got some recognition for it.,positive
629,7314b068f7," ooo Growl and Yummy time coming soon for you too huh oh yeah, I have been hunting for a combo tshirt, think I can find one?  NO",neutral
25978,9e986caffb,I now know more than I ever wanted to know about the extinction of frogs,neutral
15503,ff8ec9afc7,@_hayles are u serious???? you touched his ****? ohmygod u ****!!! lol aaaaawwwwwww y did u tell me that!!!,negative
14270,c8414dee56,Went to bed at 12:20 last night. Woke up around 10:45. Holy ****.  I need to get up EARLIER. Like 8. Wish I could get up at 6 every day.,neutral
5694,b23b306f75," I was in row P, but i tried to run down to the front in Corrupted and  i could see you singing away",neutral
16102,e535601f99,"is going to have a relaxing, hot bath  goodnight for now then twits, & dont worry andy i love you more than twitter hehe",positive
16918,aed14b7ec2,"Feeling better today, but still sick.",neutral
2920,9a525beff0, play vanessa hudgens new songs plz or vfactory,neutral
7854,8382aa3916,is it weird that i really want a harry potter bed spread and pillows???? i wish i could find one that wasn`t gryffindor,negative
2620,fa67ea8b66,Morning! Bank Holiday Monday and the sun has gone - typical! Hospital for knee at 2:30 and then training at 6. Another  bust day,neutral
22400,3839365640,_GM That`s the plan,neutral
20634,52a4af66b7,"This week meet me at OFFF, next Thu, Fri and Sat. And try there MIC and Surface.",neutral
2293,52ce8dd1ee," Philippines tour, please? Please? Please?",neutral
16244,9664cb7255,ree-heally hoping the rain stops by the time i get off the metro at courthouse. i didn`t bring an umbrella today.,positive
19502,0090ec76c1,"This really hurts. And this really sucks. I don`t know what I can do to fix all this, seriously.",negative
3575,d030631a4b,"thinks something and okay, goodluck ako.  http://plurk.com/p/x2bnl",positive
14354,c24a9e44d1, Haha! At the Somerset theatre in Ottawa. I remember that well. The more things change the more they stay the same,positive
2939,5852a1a637,Had a gr8 Sunday relaxing enjoying the beautiful weather. Good nite,positive
1448,95b0d4bdfa,Rescued two adorable pit mix pups today.  LC and Brody.  Looking to adopt?  E-mail me for more info and pics!,positive
18168,498145e798,"omfg, my head",negative
628,b8fbbf1936,Edge left me off the contributors list in this month`s issue.  x FFS. <- Werd,neutral
7971,467ee583c9," Thanks! I downloaded the trial version of Stuffit, and it worked. Good advice.",positive
25036,4c7d1a3760,http://twitpic.com/67hw5 - Session almost over,neutral
2245,10b5f7786a," I wish I was! well, for the past hour I have been. But before that I was in bed. Proper migraine!",negative
21434,43e0c9bc6f," Hi, I hope Ray is o.k. Please give him our love and hope he returns soon. Hope its not too bad",positive
9911,efb4080b1a,Off To The Movies With Abby (Who I Have Not Seen In FOREVER) To See Star Trek. L8er Twitter Folk,neutral
4957,7e166ca11d,_Ferman that`s so weak!!  facebook fail,negative
23922,bc18f58d97, well kris is making me a sick panda,negative
1870,a52d9c7dec,"Oh great, Radio Disney doesn`t crash with the latest webkit, so my kid can run it again. HEY WAIT.",positive
7281,a5a1917a7a,i wanna watch tormented. it`s showing on May 22,neutral
10841,95775a78cd,On the way to home,neutral
13207,6b9213581e,in a very stress mood,negative
11273,5d6b3d52b0, tip 2 : at the very least make sure the bottle top is on securely and tightly...,neutral
956,8ac49207e1," (cont) a bastardized version of French? It`s fun, believe me!",positive
15935,258ed281c7,Just got to the hospital. Jimmys really bad....please please send your good thoughts. I`m really worried.,negative
19246,133109505a,Choked on her retainers,negative
26605,518cdce704," Nope, not 'done' yet",neutral
13702,eda28bad07,is cheering on the Arsenal Ladies!!    and missing my M...x,neutral
13473,722c3c7dab,Presenting today...hope it leads to the ability to move up one day,positive
27452,af9f223e1f,"so much for a day off- I`ve been on my feet, all over the place, all day!",neutral
16500,d9e249144e,So its Superstar Sunday?  is one superstar I know   #sunday,neutral
9009,d7d3540ffa, Sounds like you won backstage passes,positive
2374,a4107cd765," Im not getting any treatments, we are just gonna hang out at the pool and the hot tubs.",negative
17760,274181e2e2,thanx ,positive
25269,a250339cc7,Forced to eat red hotdogs coz I`m starving and there`s nothing else for breakfast. Ick.,negative
8310,ec2315aa6e,  i would love to come visit you in Korea.. next flight that is under 100 i am there!,positive
22919,7bea7e2bbd,Sad babies make for angsty writing,negative
6178,40b153dc2c,"when i decide to be on time for something, that devil is always there to counteract! Frustrating but not discouraging...",neutral
18619,ae553a0f0e,"Just woke up to go to the bathroom, had the weirdest dream before I woke up...back to sleep night/morning ...wateva",neutral
16495,bd7d0aed1a, YAY!!! I`m glad that I`m not the only one who is about to sign away their soul to Twitter and Facebook!  welcome! ****,positive
17098,3ceaa9407a,Hello Twitter,neutral
12867,65a56799b9, lol y??? .. trashed the kitchen ?,negative
2032,6f677e4f44,deff workin this weekened,neutral
10036,eecbfcf3a8," hey thought ud be on here most likely, im stressed out  i really dont know why  x",negative
5623,308c0d40e8,"  Me to, oh well maybe one day",neutral
15348,1e0b92f671,I miss my water cuz my well went dry,negative
2661,cb1ffba2a2,"_Phatass hopefully you`re up before 8, as meeting is at 8",positive
5811,a6c4a0fe77,14 dayssss ahhhh super excited   `they`re telling me that my heart wont beat again`   JLS were awesome yesterday (:,positive
22867,02f750f49c, Yeah. About **** time. My film SLR just sits there quietly being ignored. It`s time to step up!,negative
451,53dc5649da, what happened? I thought you were coming back today....,neutral
21671,ebf3f688ef, Wolverine is awesome.. love it! your such a great actor..,positive
1494,28174a0691,Just finished Church. Happy Mother`s Day!,positive
9364,43452eb6ae,"  i leave the 27th, back the 5th or 6th.",neutral
20095,7e26065fff, agree with you about facehunter  embarrassing representation. compare to swedes who all look like they were born stylish.,positive
3135,78b6109e71,: Oh its begun long before this!,neutral
5921,99e110f2b5, thankyou  how is ur night?,positive
25425,22175e950e, **** no dublin,negative
12839,6d78914e6d,_Edwards Heh heh. Odd but amusing. Thanks!,positive
22011,a71b1569d0,"mmm, just had the best delicious chocolate pancakes for tea break. oh thank God for HERHSEY`S Chocolate Syrup!",positive
26822,c095d013ae, Soon I hope... Really need to finish the cloning project so I can get more done,positive
26204,2b35ce11c3,I Luv Da movie Say Anything...  ? http://blip.fm/~5yroy,positive
2379,a31a621c21,Appreciation lunch at work. Good food! But sucks being here on my day off lol,neutral
2674,5ac1a82457, Is the Bee to Busy to talk to his buddy on Yahoo?,neutral
6197,77eb2db1c6, > 'live Q&A 24/7'... definitely the best part of twitter for me,positive
2016,d0802d8353,", Heeeey dear! Finally found!",neutral
21111,a9bd9a71f1,Missed the hello kitty  not enough time oh well,negative
13672,e3b67389d1, anytime buddy  I c u @ 701!,neutral
7744,1cbfa82e04, HAPPY MOTHER`S DAY TO UR MOM JAH. TC.,positive
24377,7acf16e8c4,_fann coming up! Sowwy!,negative
11133,cd08aedc19," I forget, are you in Edinburgh? Check out EdinburghAC.org.uk",neutral
25881,20e09b9eaf,I hate only having 1gb ram to use as host and 1gb for Virtual Machine  Sucks so much,negative
3590,0b52011589, wishing i could be in sï¿½o paulo for the show  but fortunately i went to the brasilia one! haha,positive
24842,8710255207, Indeed!,neutral
27448,6c6aad2026,  but that is the only logical reason why you`d get hollered at 3x in the past hour. but what is dnw?,neutral
15175,9400b2951a,I`m craving something salty in my mouth!  Tired of pretzels tho.,negative
14085,17454e4f47,Money Laundering tip 5 - Sell the business or constructed hotel etc and take possession of your now clean money,neutral
21675,6e853e9949,"tired and bored, watching movies while i`m home alone",negative
11678,46f93c6a90,24 hours and $400 later and I hav a new telecom phone that dosent work.  Stupid telecom,negative
3966,1f7ac5ca5e,so cold,negative
4812,95a8a2f0dc, i`m sorry your day wasn`t so good  does it make you feel better to know you`re beating oprah on ms twitterworld?,negative
11204,bbed8dbf57, what is it? i cant get onto bebo on this one!,neutral
3412,a4d98fb60a, hey rocstar,neutral
13930,1f85938ff3,Downtown was fun tonight  The walk back to the car was rediculous lol,neutral
2853,bcabb3d212,http://tr.im/kXCL `Immigrant hid passport in pants` What a genius.,positive
20823,9cc5a9f2c1,"white pointy shoes haha, and ah you got me excited about the new drummer  youre mean",neutral
23689,ba509b56a3, the movie on the plane is Mall Cop- (but i saw it with the nephews already,neutral
20096,9d7fa735e2,YES I AM GOING TO BE A SOPHMORE IN COLLEGE. Geez. Cant get a job cause everyone thinks im fifteen.,negative
5455,7ec39ac1a1,_II It`s foggy here,neutral
12803,47c71a706c, Hey I bought that Porter Cable 4-piece set.  My new drill has an LED light near the trigger.  Oh I`m so happy.,positive
13299,979e018ac6,PArts of me are starting to feel the effects of over tanning,negative
27383,dccecafe06,home after a while out! i feel like a long skate seshion but got arrands to do,neutral
14144,9c4cd1e436, Aww...thanks! He`s the best husband ever. He really is. I`m so lucky!  Hope you`re having a wonderful Saturday evening!,positive
15196,8dd4fb2c3f,There are some great honey based recipes for you & the kids to download  at -  http://twurl.nl/ltlny8 - Join in the fun for honey week,positive
22642,f9642f01f4,"colds nearly gone, yayness!! greys anatomy on tonight . . . . . .double yay!",positive
11904,a40c7a29a0,sooo im 20 n im just now findin out i have asthma,negative
14038,c2ae2a443a, it starts @ 6. But we will be there until they throw us out. Traffic will be crazy!,negative
171,5e4eac2b2e, its the best show EVER!,positive
19602,997a79658c,such a fun night with Bekah just talkin and stuff. Wuv her,positive
7196,6fbc7b73c0,Mmmm Ham  Yummy! I have hat hair...Stupid Deli ._.,neutral
22137,63b1e6b517, she`s just finished!  The Pretenders now. x,neutral
12680,2e5f0145b6, thinking about you  http://mypict.me/Fuz,neutral
24402,78307813dc,"...OOOPS AGAIN, the reply button is the RIGHT of the msg...now I`ll stop spamming",negative
11214,c848cca377, that`s cool! i think del`s going to korea same time as you! have fun!,positive
3601,2f64d9697c, nice new profile picture! Glad to see some friends in there,positive
5869,4b2cc01071, We need men to give their input too so I`ll fill u in on the time very soon,neutral
27121,a11ddb9e58,The geographY was an exam today!But turned out well  OMG on Wednesday will a English exam xD   I woul`d be very nervous...,negative
17535,57b581579b,OMG. Period cramps are FTL. So much pain.,negative
12105,54bd2a795a,  Do u mean ur tired because u have 2 go 2 work or u got ur Wii 2 work & now ur tired?,neutral
26158,7949730012, why weren`t we invited?,neutral
5499,d74fb2d0d9,Dyed my hair. .'back to black',neutral
7265,68fabec1dd, Me tooo!! Wish I could get you here,neutral
27364,946f23739a, so sad emma  u sad to be leaving the show? ****,negative
17828,abfb47f0b8,i have nothing to do except right a eassy due on monday D: :[ :{  ]: }:,negative
7840,dd2baf580f,I realized last night that I have no idea where my PnS went to during the move... I hope it`s not lost and gone forever,neutral
23983,fe9add80f6,**** i hate when the strawberries run out in my special K,negative
26794,94c7267c0e, Etsy handmade cards weren`t any good?,neutral
1689,e9fdfb3211, with your bicycle?,neutral
8322,e2ee16f53c, i voted and i couldnt,negative
10956,fcc45b5d05,_girl - Bummer...mail came but package didn`t,negative
2875,229610e500,and young ones....'look what I found'....'breakfast'....,neutral
15235,9b5b2a36ca,It`s about to rain!!,neutral
15059,cc0945a961, alredy had my chocolate  it is impossible to resist ;),positive
8908,fb809d9089, LOOOOL chips and ketchup ya waili 3alaiiik! Let`s have some fish fingers  I`m not too sure about baked beans though.,negative
5540,4a4b476950,"friday here at last, not much fun when your skint though",negative
15898,32594aaef7,Anyone want to buy me this anthropomorphic planter called Domsai by Matteo Cibic? http://tinyurl.com/m6sru3 Only available till the 31st,neutral
9311,62f190a063, I just found out about the giveaway.. I wish I would have known sooner  What happens with the unclaimed cities?,positive
24282,001d289399,Last night was fun w the lightening and thunder  Today will be in the 90s,positive
9924,d8efea846d,Trying to figure out how to use Twitter.......I`m old,neutral
21165,37ea00e317,Morning People!  Just woke up now!,positive
17501,23ec13a42c, lol. i get about the same reaction when i mention my new goal - kona triathlon now that boston marathon is done.,positive
17472,30c05eddfb, http://twitpic.com/336u5 - i love her too !!! she shouldve won,positive
2506,b1c2b4b9d5,Oh no  I wanted to go to sea but today the sun is not here!  SIGH!,negative
5006,17f403bfbd,http://twitpic.com/4w5sy - my babe,neutral
20014,ce4f7c4a1c,on our way home after seeing Rodney Atkins in concert...I Love him! Thanks Bob,positive
11084,453a9829c3,"home=san diego, why did the san jose weather fallow me",neutral
24003,4e12593253,I just made myself a wonderful breakfast!!!!!!!! Now I have to get ready to workout,positive
7778,2a93a9e4cc, aha yeah  all else fails just push  yeah we are dont know what time were leaving yet though ****,negative
16273,b3891513eb,hey Dasit thanks for the message,positive
17453,4b289f721f," Awesome effort this w/e,even if u didnt win.Good luck at Tassie",positive
10060,01879ae972,Swiped the last package of fruit snacks! Hell yeah. Finished Catch-22. What shall I read next?!? I`m such a nerd,negative
9524,9e29389b44,swoobs and swass.... why the hell is air not on TODAY when I am packing  blech,negative
2437,74713ea6d1, tehe. It was on the 9th,neutral
2768,c4bb3dea6a, sorry - didnt mean to   hope you can think positivly about being 80 and looking back on 30!,negative
14634,3a68f6ffb4, Good luck on Monday!  Keep on rockin`,positive
23006,dbdb957eea,Okay gots to go and now for the first time since it started will miss the Block Party on ,neutral
13302,add3a63b8a,Is in bed not able to sleep  bloody bipolar!,negative
4425,6281355add, I don`t know how you do it,neutral
6412,9e7b732ee4, I had to find out via twitter,neutral
11998,6021b57412, is this a new album?? about bloody time too!!,neutral
26694,392d1985b2,  u think i could call u tnite?,neutral
13910,de0c6c9215,"Sore throat coming,and recording about to start for new citipointe EP album! ARGGHHH!!!  prayers needed",negative
21911,cf8d7753e7,...what ever happened w/ creating music in collaboration just for fun without the 'what am i getting out of it' question in mind? PLEASE!,positive
8832,20901c790d,The trains turned into a microwave,neutral
18161,17d54e4210,hehe tweet time... bastos talaga chux,neutral
24503,7ee546c5d8,happy mothers day..,positive
15931,0688b31fc2, still here unfortunately!!!!,negative
12550,8bf326b4b1,"alphonso milkshake in the morning, lassi in the afternoon and fresh nimbupaani in the evening....summers can be fun",positive
350,7179c215a7,_2nd aww thanks!,positive
18078,852481b907,flashlight tag!  i love playing games in the dark.,positive
9641,2ce5d237e0,finally made it to phoenix!  I am home.,neutral
21567,ebd0207199,Gonna head into the shower now...  Going to a friend`s birthday party =],neutral
33,2dc51711bc, That`s very funny.  Cute kids.,positive
11346,d974b043be,  dont listen..he do him..but I tried not taking a nap yesterday and I still was up til 1am and than I got up at 7am,neutral
20622,22f6b1b5d7,trying to NOT fall asleep while doing ancient assignment. Drinking some water with ice and lime! yum,positive
15757,5ba3dc85a6, jip i have a good one,positive
20581,7a61032fff,"morrrning! the last day of a random but awesome weekend, gonna round it off in dbar style!  good timezzz.",positive
18655,d275a5e565," awh Tom, thats really cute. i love you guys for that really, `cause you care about fans  x",positive
8722,8020b8fbe7,_casagrande haha thanks. but if it keeps raining i might not go,positive
21139,96d4adf794,Kicking Back In The Holidays  No More School for a whiles,neutral
5185,45e9599ec1, haha i am aware of how one contracts a UTI.  and i have training for work at 8:45 tomorrow morning so i have to go to bed early,neutral
1845,ed1d6d2bdb,hollie steel on bgt was absolutely excruciating to watch...poor girl.,negative
8250,7284fda784," ooow those look painful, poor bb",negative
20767,1af2a686cf," o yea? awwww, how sweet!! U r good kids!",positive
14376,76627e49ea,"Sry but other day tweets were MIA - twitter network glitch, but story was re: funeral mix-up, as in wrong remains delivered to ea.",negative
18796,738c93704f,It`s Friday!!!!....and the sun is out....but I`m working inside.,neutral
1311,18cfebfcf1,waiting for the battery to charge for my new DSLR,neutral
25966,f4d643948a, You`re the one getting married on me,neutral
17006,88f9e4678a, Gratiss,neutral
3418,3e2b46598a,is hoping that she left her bb at home and didn`t lose it on the Metro,positive
13781,8cf4146f7a,"Umm. What do we have here? Apple pie, check. Cupcakes, check. Green tea, check. Coffee, check. Then we`re ready for tea time",neutral
300,7b69f49c42,tonight in party w/ my girls (minus vita),positive
6743,2a0463352b,that`s enough! I`ll do nothing for 2 hours.,neutral
3041,b8ba2e0d51, I hope it`s something relatively minor and easy to heal. I can`t stand it when the furbabies get sick.,neutral
23352,d237ef7b62,Star Warz day? Really..that is a hot topic? Man..oh man.. I`m just waiting for Star Trek!,negative
19606,5528ad6d00,The Life Of A College Stay At Home Mom: Delay in the Bash  http://bit.ly/CnyhP,neutral
13089,0b7105a842,chillin with christina and diana,positive
19627,a81c37740e,"I`m still recouperating from the holiday weekend, wow, I`ve never been sunburnt before, this really hurts",neutral
8924,d37ab41201,poor wavves. had a meltdown in barcelona. drummer walked out. shoes were thrown. hands in face.,neutral
8928,81139c7368,@_IANNE I`m at the terrance middle by the left side center. I see u,neutral
2114,7b55d6ffc7," Haha, yeah. It was here and there before but now it`s constant",positive
7753,942050d8a6,Allies not coming over,neutral
26469,c6d1f52386,hahaha. tea at grandma`s was sweat. yep.,neutral
3679,f1b5f0b8b7,"Working on this **** Financial project, Definitely not having any fun this weekend  , I want to spend it wit my BAAABY waaaah",negative
2304,5591081c25, That sucks about your prints. Sorry,negative
14368,ba9467d823," Actually, I also thought Mother`s Day was May 31st until I was remembered of Pentecost  Uselessly complicated, I would say",negative
277,a91ca2ffae," *laughs* I`m glad that you have self confidence - it`s a wonderful trait to have  I`ll applaud extra loud for it, okay?",positive
4321,042539ed65,kellie: Its a major problem okay. alex: what is? Kellie: hahahahahahahaa your face,positive
8095,4e4dd166c0,off to bed was gonna read some new moon but its a little late now  night night all ****,neutral
2503,c44a0beb42,"Downloaded EeeControl for my Eee PC today. Was playing with the settings to make the fan kick in at 1500RPM if above 55C, 0RPM if under..",neutral
12437,a336a7412c, your sister would ! hahah thats so funny !! i thought you liked them,positive
25594,26ab64aae7,Basil will be the highlight of my day. I`ve just had an old man lecture me on the greatness of the Telegraph. What an idiot,neutral
24019,fc65bcadd4, omg! I saw ur update nd it said 'David Archuleta'!!!! lol. They shoulda had more David on it! <33 David`s awsome!!  t4p!,positive
19200,9e3b470a70,is it unny today or not? taking too long to decide haha. i wna get a tan,neutral
5565,43abce9b48,"And here goes my first Twitter from #TwitterBerry Application from my #BlackBerry Bold 9000..  Cheers, long live.. #SMR",positive
11003,ae24e1de7b, IronPython + Windows Mobile is a no-go. Compact Framework doesn`t support Reflection.Emit.,neutral
23045,909e655fb6,"Big Laptop is too big, so it`s time to switch to the Eee.  Bye big guy",positive
13737,1a41c7fa70, yep trying to beat the cold winter. Morning swim is always refreshing~ good start of day,positive
20030,00f5814c6b,"Just Returned from Huntsville. Saw Sam Houston`s grave, went to a prison museum and ate chocolate dipped strawberries",neutral
25720,72bd41a87e," hahaha this is super late, but thank you!!",neutral
18495,70e4f12208,Just went with Kerri to her locker for the last time.,neutral
14116,ec2419b66f, that was so much fun! the banana dessert alone is worth the trip to austin! we`ll be back soon,positive
18210,e5af66c7bf,At Marlees doc appointment poor babygirl has to get shots,negative
20922,2b60bfe0fb,"stupid Folkestone cinema is only showing Star Trek 3 times, **** them",negative
4000,e002ef151b,_11 thanks. enjoy the movie! i hope all is well with you te.,positive
8597,445bb2c048,Morning twitts heading home  had a great sleep over w. my bf Tennille!,positive
12391,c977126a61, I hate it when that happens!! Exciting though.,neutral
9789,b250fc6615, i couldnt call you because the time on my phone would run out  so if you can give me a shoutout on here i will be happy,positive
22561,1dc2c32163,There is something wrong with me! I`m so tired I can barely keep my eyes open. Yet all I`ve done for the last 3hrs is toss & turn in bed,negative
2898,ab65c6b83f," TAYLOR! are you back in Nashville now..or LA? well, how was your trip? did ya have fun? love ya girly!",positive
25943,4d9f21aa14,Tomorrow i mean anna,neutral
3060,4536c335bf,so sad that no friends everyday for a long **** time,negative
26277,78ef7192f1,_Rosie  it was my name until yesterday,neutral
14788,0165f68483,Working 12 hours saturday and sunday  atleast i`ll have my phone to keep me company..,neutral
17471,d0e35a96f4,"Happy mothers day to all the Twitter moms, sent my own mom a very sleepy video by phone and called after.",positive
5382,00837b152b,"A laodicean life for Kavya & family probably got Kavya her spelling bee crown! Congrats! Note, spell check doesnt recognize laodicean",neutral
27120,0706981933,"Wow, my phone was blowing up with tweets all day. Now that I`m home, it`s a ghost town! Guess I`ll do some chores in my apt. & go to bed.",neutral
3940,06d2f79c2a, Love to see that!,positive
13527,5bc4aa80dd, thanks for reading my blog. and for laughing at MY PERILS AND TRAGEDIES! ****Cries****,neutral
17811,e9af6b875c,welcome to the family new pillow  im going to lay my head on you tonight!!!,positive
1391,743c5b85ca,watching Bones with Naty. Have made her a fan! Mission convert Naty: Success...now onto Mission convert Meagan,positive
6592,a2e1c8aa41,Eh.. it`s cold,neutral
9542,0f8a7527ac,"_n_nouns ikr? my parents take the cake tho, they don`t grocery shop and they go out to eat all the time just them 2...",neutral
3500,39453b4e69,i love the music video of you belong with me by taylor,positive
2428,9bfe71fa3f,blogging..it`s my new passion,positive
21710,a07afacc30,Oh man. I have been sick all night. I feel awful.,negative
25450,704f7030d0, so close to tennessee,neutral
3224,c48776d616, eeeeeeeeeeeeee i jealous sia i didnt get to seee,negative
1163,2889cb3b49, o can`t work that one out  pain in the **** them spammers,negative
21136,5a086658b0,Really tired this sunday morning  ****,negative
10116,88fed93051,euhm i`m french and i don`t really understand English . poo..,neutral
353,9191e574bb,I just stuck my finger down my throat and there are a bunch of bumps on my tongue & throat.,negative
24592,af5137ae66," The movie was AWESOME, I wish I could re-load my pistols like Agent 0 did, but I do not want to be him  I think I will be Gambit",positive
22899,90e2334eb9,awe.. gotta go.. my mom commands me to sleep already..,negative
10701,6416bec5a1,happy mothers day!  <3,positive
5703,6d4f0bd457,_98 Kevin can`t leave work until 2,neutral
5197,21cf770e43,blahh i`m tired and i gotta go to the airport to pick my mom up! && im bored but on the upside im listening to the backstreet boys,negative
