,Unnamed: 0,textID,text,sentiment,norm_obj_score,norm_pos_score,norm_neg_score,norm_final_score,pred_sent
2950,14871,098d92c804, totally! I`ve been waitin for somethin new and thought provoking at mj.name,positive,0.1,0.81,0.09,0.7200000000000001,positive
2951,19216,775fbb2863,time for work,neutral,0.54,0.4,0.06,0.34,neutral
2952,22895,b1452fcceb,ive spent a lazy day today finding some interesting people to follow  its reinforced the saying... it takes all sorts of people ...,neutral,0.01,0.07,0.92,-0.8500000000000001,negative
2953,13753,f3f90a014f,no Santa cruz for me  but I do have an interview at jamba tomorrow morning (:,neutral,0.93,0.05,0.02,0.030000000000000002,neutral
2954,25732,ceec78ede2,     Soooooooo What Happened To Power ForReal?,neutral,0.21,0.67,0.12,0.55,positive
2955,20586,3b2b2492e1,says I`m tutoring my cousin!  http://plurk.com/p/rpp57,neutral,0.93,0.05,0.02,0.030000000000000002,neutral
2956,9656,d6fe273ce4,headed into venue.  bbl,neutral,0.8,0.16,0.04,0.12,neutral
2957,13151,93f3afd4b0, Thank you sister!!,positive,0.01,0.99,0.0,0.99,positive
2958,18665,1649b645f7, can you repeat what was bad about singapore pools website please?,neutral,0.0,0.0,1.0,-1.0,negative
2959,16850,ab2ff47163, of course it is   http://is.gd/kqSK,neutral,0.98,0.01,0.01,0.0,neutral
2960,224,f3a77c2b5e,_nesmith,neutral,0.81,0.13,0.06,0.07,neutral
2961,9650,c5218f6acd, Thanks for the tip! It`s our Company laptops so was aiming for another solution actually....,positive,0.16,0.83,0.01,0.82,positive
2962,20499,2c849043ce,Waiting in line @ tryst,neutral,0.81,0.13,0.06,0.07,neutral
2963,21957,4ffe417848, good day sir. I`m hungry!,positive,0.0,0.5,0.5,0.0,mixed
2964,13269,faaf89e7d6," you drank it on the sly, didn`t you and that`s why you`re asking. I know how you are",negative,0.92,0.04,0.04,0.0,neutral
2965,15767,b6ff30e06d," not  you, me, just drank too much.",negative,0.24,0.02,0.74,-0.72,negative
2966,20364,80da069b23, what I do now  anyhoo thanks for the *spank* :-O x,positive,0.0,1.0,0.0,1.0,positive
2967,21873,dbd5568fa7,is at cindy babys house......taking in these last fridays we have together  DR!!! i hope,positive,0.0,1.0,0.0,1.0,positive
2968,27373,7523a28376, hey you weirdo! haha jk! I love you!,positive,0.02,0.98,0.0,0.98,positive
2969,17433,f815c3751c, you`re so far,neutral,0.16,0.01,0.83,-0.82,negative
2970,14800,2b0c531715, no wine here - I don;t drink  - but I have have plenty of forbidden cholocate,neutral,0.16,0.01,0.83,-0.82,negative
2971,8361,e160edb304," your lucky, you have a bed and ice cream, all i have is a very sore couch and some cardboard",neutral,0.0,0.0,1.0,-1.0,negative
2972,26896,832a4d4d18, haha i only love you too sissy!!!!!  ring power! lol,positive,0.02,0.97,0.01,0.96,positive
2973,26904,197f0fe0fa,  God bless that oh-so-sexy rahul picture,positive,0.01,0.99,0.0,0.99,positive
2974,5678,98eaea45e9,is watching 'Sicko' and is utterly digusted with this country...,negative,0.01,0.01,0.98,-0.97,negative
2975,115,43e9a93104,So many tests todayyy  I don`t feel confident about anyy.,negative,0.0,0.0,1.0,-1.0,negative
2976,3746,e738f6af0b,Yukky  Rainy Friday,negative,0.06,0.02,0.92,-0.9,negative
2977,26385,9f03acc2ae,history project,neutral,0.57,0.39,0.04,0.35000000000000003,neutral
2978,20162,09337c0407,"Happy Mother`s Day!!!  I`m at the beach with my family. It`s a warm, clear night with a beautiful full moon...",positive,0.2,0.79,0.01,0.78,positive
2979,23221,b5934ec77b, Floor mopping sounds unappealing,negative,0.0,0.0,1.0,-1.0,negative
2980,10555,a1ec115eb7,I gots a Pandora bracelet for my birthdaaaay,neutral,0.45,0.52,0.03,0.49,positive
2981,22099,86db39ca57," Ooooh, boo!  We only see each other at the bar (at `s well) or miss each other! I`ll make a pt of stopping by! ;)",negative,0.16,0.44,0.4,0.03999999999999998,mixed
2982,164,abbd0db2a5, Nope I am in Coquitlam,neutral,0.98,0.0,0.02,-0.02,neutral
2983,10747,7fb66b3ad5, I wish y`all...unfortunately I won`t be able to make it...gotta work my 2nd gig today,negative,0.02,0.01,0.97,-0.96,negative
2984,20473,1a9693441d, i havent seen you all week,neutral,0.26,0.01,0.73,-0.72,negative
2985,14971,faae9fbb71, We were so busy I didn`t even get to talk with you!!  Please tell me you got your lipstick?!,neutral,0.86,0.03,0.11,-0.08,neutral
2986,13068,4d5ef22c84,In my nice big bed....ipod on play....soft music flowin....sooooon will be in Fancys dream land,positive,0.01,0.99,0.0,0.99,positive
2987,16162,1aa94554be, im glad  i dont have to go out...,positive,0.06,0.94,0.0,0.94,positive
2988,2808,10963273b9,Almost lost my phone.,neutral,0.0,0.0,1.0,-1.0,negative
2989,16717,b58a92fe10,      get lit  I am  http://bit.ly/OASQR,neutral,0.88,0.1,0.02,0.08,neutral
2990,26718,02d547ea16," not got virgin yet... not sure I can, tbh ... thanks anyway!",positive,0.0,0.9,0.1,0.8,positive
2991,9975,210d6e45e6,haiszt.. im here in the office doing nothing but tweet haha! fun!,positive,0.02,0.64,0.34,0.3,mixed
2992,13046,c5ba7bd4e5, cause theres no party,neutral,0.94,0.01,0.05,-0.04,neutral
2993,14390,3bed8a8f3a, whatsoever do you mean by `how I get down` lol I`m always sober,positive,0.02,0.97,0.01,0.96,positive
2994,11240,08486ab919,_ Lmao I know!! They have two days off. Good thing for them,positive,0.08,0.89,0.03,0.86,positive
2995,16001,6798142ae5," i don`t know why but, i can only find miss matched socks during winter. i mean, where do they all go?",neutral,0.87,0.1,0.03,0.07,neutral
2996,24250,0f17bcb05a,really ill atm,neutral,0.0,0.0,1.0,-1.0,negative
2997,20840,d5499881e4,Went to a Muslim marriage for the first time in my life. Came back with my stomach full of tasty briyani. Really like it very much.,positive,0.12,0.84,0.04,0.7999999999999999,positive
2998,6939,a50c8dc573, o its feels like a hot box and no matter where i go in here it still feels like a hot box! ice cream isn`t working n e more,negative,0.15,0.02,0.83,-0.8099999999999999,negative
2999,7629,62e59eaac2, I was going to go to london for a week then had to change my ticket! I would have been there right now,neutral,0.95,0.02,0.03,-0.009999999999999998,neutral
3000,25167,b516619c9b,Nothing to do. Just sitting here. I can see Mrs. P and her husband,neutral,0.38,0.06,0.56,-0.5,negative
3001,1905,28fa4ad6f7, i ask myself that all the time.,neutral,0.76,0.22,0.02,0.2,neutral
3002,12730,0af1aa8543,backache,negative,0.38,0.08,0.54,-0.46,negative
3003,1862,e8afba201a,Kinda feeling in a reggae mood.... hope you all enjoy the smoothness on this lovely weekend,positive,0.0,1.0,0.0,1.0,positive
3004,83,64ed512788,Sick. With a flu like thing.,negative,0.09,0.02,0.89,-0.87,negative
3005,15854,0977cf06ba, haha sounds like your going to have heaps of fun  ****,positive,0.01,0.99,0.0,0.99,positive
3006,14213,03c0300941,  i like yours too   i enjoy your photography. =],positive,0.05,0.94,0.01,0.9299999999999999,positive
3007,15385,08a8d660b1,  I wish I knew someone down there who could hook us up.   a friend told me once that they got crappy seats for a show in CHI,negative,0.01,0.0,0.99,-0.99,negative
3008,1452,41780fcc9c,I ate to much lunch...now I don`t want to work,negative,0.01,0.01,0.98,-0.97,negative
3009,25656,7209a17dde,SoCal!  stoked. or maybe not.. tomorrow,neutral,0.07,0.92,0.01,0.91,positive
3010,19119,e728bbb957,From My Heart To Yours   ? http://blip.fm/~5jo4w,neutral,0.94,0.05,0.01,0.04,neutral
3011,4104,9864618eca,fucken tired as ****  it`s sunny.. good day? deffff,negative,0.2,0.61,0.19,0.42,positive
3012,26227,abb4ec45c5,Re-pinging _B: Is it pathetic that I .... Or am I just pathetic ?   naw you a cutie,neutral,0.03,0.42,0.55,-0.13000000000000006,mixed
3013,489,9652c18d7d, thats another sponsor,neutral,0.98,0.01,0.01,0.0,neutral
3014,4208,8d5e910b2d,is making breakfast .,neutral,0.62,0.34,0.04,0.30000000000000004,neutral
3015,16795,413de9fc40,sweaty and tired from the 6 lap run.  gonna do sun run next year no matter what.,negative,0.0,0.0,1.0,-1.0,negative
3016,2164,2977740144,Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes,negative,0.05,0.42,0.53,-0.11000000000000004,mixed
3017,3720,4034294a60,#followfriday     follow these ppl ... they are interesting ..  doesnt tweet much though,positive,0.03,0.92,0.05,0.87,positive
3018,21376,eaf2942ee8, bud light?!?!?!  up in Massachusetts and no Boston Lager?  Guess I won`t catch the next flight   njoy!,positive,0.88,0.04,0.08,-0.04,neutral
3019,24711,fcef0b8642, true that! don`t know why i bothered this morning cos I just put it up in a pony soon as I got to work anyways,negative,0.01,0.01,0.98,-0.97,negative
3020,6791,049dd6787f,suivez moi  (=  follow me everybody,neutral,0.18,0.73,0.09,0.64,positive
3021,10663,84b16930d0,Head is throbbing from lack of sleep and still have mucho work. Doesn`t feel like a Friday,negative,0.15,0.01,0.84,-0.83,negative
3022,15864,8401d0072a, I apparently have crappy typing skills...lol sorry,negative,0.0,0.0,1.0,-1.0,negative
3023,739,07069f29c4,"It`s a beautiful day outside today, shame I`m stuck in the office with the blinds shut to stop glare.",neutral,0.0,0.41,0.59,-0.18,negative
3024,2938,72ee4a3503,i`m celebrating my mother!!  and also celebrating my legacy as a woman of God.,positive,0.09,0.88,0.03,0.85,positive
3025,16767,4fa93484ca, Thx for FF  #followfriday,positive,0.01,0.99,0.0,0.99,positive
3026,20543,6b3c07bec3,is back from a weekend get away,neutral,0.92,0.03,0.05,-0.020000000000000004,neutral
3027,309,a54d3c2825," I know   It was worth a shot, though!",positive,0.97,0.02,0.01,0.01,neutral
3028,13159,db103c86f6,please please please please let my match be cancelled today. PLEASE,positive,0.09,0.0,0.91,-0.91,negative
3029,808,198c97b57a,Finally get to lay down for a bit i have a major headache,negative,0.24,0.16,0.6,-0.43999999999999995,negative
3030,22656,99bf601bea, can u follow me please,neutral,0.99,0.01,0.0,0.01,neutral
3031,4387,b30819d21a," Cheers John, thanks for following me. Look forward to your twitterings too. Think this`ll be a good place for my rants  ****",positive,0.01,0.57,0.42,0.14999999999999997,mixed
3032,3322,96e25010ec,"Ach I`m back on t`internet, and  has to go drive her mate somewhere so is w`out internet",neutral,0.97,0.0,0.03,-0.03,neutral
3033,4748,00d731fccf," dont undrstand malaysian busays.just english,tagalog at waray only",neutral,0.09,0.02,0.89,-0.87,negative
3034,10767,1bb6bb79eb,"exhausted, but forced into attending a lock-in",negative,0.0,0.0,1.0,-1.0,negative
3035,18790,26149e0547,Cross Country was today...Hmmphh my feet hurt,negative,0.0,0.0,1.0,-1.0,negative
3036,20421,d22019f8da,iPhone is doing that 'not opening downloaded apps' thing and I forgot my cord at home,negative,0.58,0.04,0.38,-0.34,neutral
3037,13334,de135940fc, that was an amazing concert!!! got some really good video and pictures,positive,0.0,1.0,0.0,1.0,positive
3038,18725,afffcffa07,Summer/ Yet I have to read 6 books.... 6 LONG books,neutral,0.23,0.66,0.11,0.55,positive
3039,8489,a8a31eb953,Did some REAL window shopping and i found so many things i want that just happen to be over a hundred dollars.,neutral,0.63,0.11,0.26,-0.15000000000000002,neutral
3040,26791,20346669cc,Facebook.com isint letting me change my profile picture,negative,0.94,0.03,0.03,0.0,neutral
3041,16138,e8ad6d96b6,i can`t wait. 2 more days till happiness.,positive,0.09,0.9,0.01,0.89,positive
3042,17792,f170caad50," the new series of the hills was on yesterday in uk , it was amazing! you looked really pretty on your birthday too.",positive,0.24,0.75,0.01,0.74,positive
3043,9624,4a25ffa979,enjoying lazying around eating roses chocolates  x,positive,0.03,0.97,0.0,0.97,positive
3044,14602,64f6e72f39,"300 updates  actually 13,527  lol",neutral,0.22,0.77,0.01,0.76,positive
3045,24797,5b3f3b0809, No FAIR!,negative,0.32,0.02,0.66,-0.64,negative
3046,13626,4a726e9eba, he thinks he`s a gangsterrr  his **** don`t even fit in G Unit. & I know :| ))))),negative,0.09,0.01,0.9,-0.89,negative
3047,600,4efc7222ad,working on diffusing that irritation but this traffic sure isn`t helping  mother F! it`s always real bad the days th@ i help plan stuff,negative,0.0,0.02,0.98,-0.96,negative
3048,10380,6f94bcaf92,"wishes zak wuld trust me enough to give me bac my necklace  i want it back, but he thinks i`ll cut with it..... http://plurk.com/p/x2qkb",neutral,0.0,0.99,0.01,0.98,positive
3049,25177,5374f37f71, now Eating and meeting at the same time sigh well well I want to start work out too but will have to wait move to my new house,neutral,0.11,0.01,0.88,-0.87,negative
3050,8271,94a52bb4b1," yes, Mondays are hard!  Hope you have a great day too & have the opportunity to get out at some point into the sun",neutral,0.0,0.51,0.49,0.020000000000000018,mixed
3051,21987,adbf82ee70,Up at 6am on Sunday... Going to meet my mom for breakfast at the beach!,neutral,0.16,0.82,0.02,0.7999999999999999,positive
3052,20836,ceeb546621,Didn`t get to hang out with kaitlyn.,neutral,0.04,0.02,0.94,-0.9199999999999999,negative
3053,2286,1871cab8f0, You`re right....I`m 29 and  I`ve heard the song a time or two,positive,0.51,0.48,0.01,0.47,neutral
3054,14823,4bb86f46e1,; why is the font so huge?! small fonts rock socks,neutral,0.7,0.15,0.15,0.0,neutral
3055,23287,94894860a7,HAPPY MOTHERS DAY  ASAP EVERYDAY!!!,positive,0.18,0.81,0.01,0.8,positive
3056,19309,d5d8969cec,"Just up  the longest lie in a while thank goodness, neck still painful but today i am going to head out (y)!",neutral,0.0,0.9,0.1,0.8,positive
3057,11594,a1b60d42ef,grrh  wii remote dead.. no multiplayer here tonight,negative,0.0,0.0,1.0,-1.0,negative
3058,4401,1c279637ef,cleaning cleaning cleaning today then working out!  i love not working!,neutral,0.0,1.0,0.0,1.0,positive
3059,13255,4d2cebb56d,Hoping the day gets better now,positive,0.0,1.0,0.0,1.0,positive
3060,17711,6b2038f800,"Work, work, work",neutral,0.23,0.73,0.04,0.69,positive
3061,9828,7eda6f9535,OMG i havent been on twitter all day  going thru withdraws,neutral,0.04,0.95,0.01,0.94,positive
3062,5740,77da23631c,I hate watchn things that make me sad n wana cry,negative,0.0,0.0,1.0,-1.0,negative
3063,16168,e97e56c3d4," I`m hearing lots of good things about the new Trek movie. I`ll see if my Dad, 'a fellow Treky', would like to see it",positive,0.02,0.97,0.01,0.96,positive
3064,15970,51ba52288a,*sigh* Last day at work. I has an sadifying in my heartparts.,negative,0.13,0.01,0.86,-0.85,negative
3065,9805,b6b0418d79, thanks...do you guys have a showroom as well? Wanted to chk them out in the flesh. Quite cool lamps and the wife is impressed,positive,0.01,0.99,0.0,0.99,positive
3066,26414,f39910751f, i wish i was there too,positive,0.95,0.04,0.01,0.03,neutral
3067,18418,97ea0541cd,Thing always end up going bad,negative,0.0,0.0,1.0,-1.0,negative
3068,23670,2d142ad4af,_BeachMex Can`t DM you since you don`t follow me.,neutral,0.62,0.03,0.35,-0.31999999999999995,neutral
3069,19299,78027366db, Do you ever sleep?,neutral,0.96,0.03,0.01,0.019999999999999997,neutral
3070,11055,5566067de9,Had an awesome lunch with the family & now dinner with the in-laws,positive,0.0,1.0,0.0,1.0,positive
3071,6039,6e43e60c2f,i neeeeed plans. no one can hang out tomorrow. booo.,neutral,0.24,0.36,0.4,-0.040000000000000036,mixed
3072,23857,7266841273,http://tinyurl.com/ry9wap Hi!!! You are pretty man... I cant upload more pics here for some reason  You wrote you wish to find a women ...,positive,0.2,0.79,0.01,0.78,positive
3073,2576,6dd3441420,  caught me at lunch today... you were correct of he stalking me,positive,0.02,0.96,0.02,0.94,positive
3074,19315,0d73e45f4b,"I assume nobody uses PortableApps anymore except for myself. In that case, forget what I said earlier",neutral,0.99,0.0,0.01,-0.01,neutral
3075,18059,6b0ef16cbb,"Hopefully going back to work tomorrow!! tired of having a flu.. Beside, I love working with the children, so fun to play with!!",neutral,0.15,0.82,0.03,0.7899999999999999,positive
3076,4188,ac4ecae705,Laying in the bed boreddddd looking through old cookbooks for new recipes,negative,0.93,0.05,0.02,0.030000000000000002,neutral
3077,22634,0d84d8bf82, Evening  Yorkshire`s warm but overcast. How`s NZ? Don`t tell me - dark lol,neutral,0.01,0.93,0.06,0.8700000000000001,positive
3078,13232,16be528f5c,........ Lala.. Little girl! I love these new songs!   Iï¿½ve answered u ^^ Love to all you freaky twitter guys ;D,positive,0.01,0.99,0.0,0.99,positive
3079,23391,ccc2f31eac," personally, I could not decide which election sign to place on North40 last fall : Reagan 08, TJefferson 08 or TRoosevelt 08",neutral,0.96,0.01,0.03,-0.019999999999999997,neutral
3080,16618,87eed4dc97, its it done?,neutral,0.69,0.27,0.04,0.23,neutral
3081,26584,b4371ac334,is over it.  http://plurk.com/p/rp5np,neutral,0.92,0.04,0.04,0.0,neutral
3082,25901,4b0870c2ec, Here`s a more appropriate @ tweet... is everything ok  Your last 3 days of tweets don`t paint a good picture :-C,negative,0.0,0.0,1.0,-1.0,negative
3083,15669,02669ef6ac, Thanks PP!,positive,0.01,0.99,0.0,0.99,positive
3084,2613,582b22f32e, FANTASTIC IDEA.. you the man! but I`ll end up all lonely when the tourist goes home,neutral,0.0,0.5,0.5,0.0,mixed
3085,17394,b85c105f62, Really laughing out loud! Seeing a limo in front of MacDonalds is just to funny!,positive,0.0,0.58,0.42,0.15999999999999998,mixed
3086,26538,6869b7bd64,bed bed bed  do you never answer texts anymore?  I thought of you the other day and sent one but never heard back. Sad day,negative,0.12,0.01,0.87,-0.86,negative
3087,20086,f33a2d10e2, thanks for the add  I`ll try again signing in later when I get home. If still no such luck then I`ll email someone,positive,0.0,0.5,0.5,0.0,mixed
3088,3025,85d60cfa5a,meeting  and friend tonight - going to discuss human trafficking issues. Daly is chaplain/therapist and an interesting guy,positive,0.07,0.48,0.45,0.02999999999999997,mixed
3089,2897,2262e34ae2,http://twitpic.com/4jhp8 - Waitin on them 2 tell me what`s the plan,neutral,0.87,0.11,0.02,0.09,neutral
3090,13373,6fc13b7e51,  dont make me sad... i do agree tho it does need some more of SA`s magical lyrics,negative,0.23,0.42,0.35,0.07,positive
3091,21616,d3f4ac04d6,Final final of the semester,neutral,0.31,0.66,0.03,0.63,positive
3092,24087,37da7f15ca,****... It`s 2am and I`m wide awake,negative,1.0,0.0,0.0,0.0,neutral
3093,426,71dddc0dff,I`m so hunrgy right now and these heels kill me I can hardly walk in them,negative,0.0,0.0,1.0,-1.0,negative
3094,18675,42ba6c7e59,Thinking of summer,neutral,0.8,0.16,0.04,0.12,neutral
3095,9927,9e11e44604, checked with the hubster and I think we`ll pass -- feeling too lazy to caravan after running around with our friends.,neutral,0.01,0.07,0.92,-0.8500000000000001,negative
3096,25266,c3c5354d99, HELLO friend!! Welcome to Twitter!!,positive,0.03,0.97,0.0,0.97,positive
3097,27058,bbeb862b32,haha gunna go buy a whole bunch of emo/punk clothes,neutral,0.08,0.26,0.66,-0.4,negative
3098,22399,67f107ee3c,Oh noes .... macbook hard disk has just died,negative,0.0,0.0,1.0,-1.0,negative
3099,17839,91de543e20,wanna do some sessions with ronnie he da bomb u know?,positive,0.02,0.01,0.97,-0.96,negative
3100,13830,2517f342d5,Collabro w/JPhlip called 'California' was another hot one.,neutral,0.97,0.01,0.02,-0.01,neutral
3101,27003,be71f70965," I only came across viva la juicy on fri, no testers only body lotion in the store.... but i defo need to get it asap",neutral,0.68,0.04,0.28,-0.24000000000000002,neutral
3102,21359,e6f129e747,"Wow, it`s so early. Just had the best conversation.",positive,0.01,0.9,0.09,0.81,positive
3103,24522,e8431f78e9, Aww how cute! You`d love my bathroom  http://twitpic.com/4jez4,positive,0.0,1.0,0.0,1.0,positive
3104,19067,14fd26b991,Dam only 5 votes  not gonna win anything now,negative,0.0,0.01,0.99,-0.98,negative
3105,22784,3b73f0b133,"I love Mindy, She is my favorite employee",positive,0.0,1.0,0.0,1.0,positive
3106,21862,dd22639f70,  no way! **** that sucks B!  are you ok?,negative,0.0,0.0,1.0,-1.0,negative
3107,9736,5d31b01820,So cold in here!  getting the chill,negative,0.69,0.21,0.1,0.10999999999999999,neutral
3108,22762,8db72c3920,"Working late at night on a Dell notebook, Dell`s quality has gone down hill, warrenty service sucks too, poor people  buy a Mac instead",negative,0.0,0.0,1.0,-1.0,negative
3109,6311,3c4450a88d,Heading south on I-95.  Jacked mess around SR 234,neutral,0.0,0.0,1.0,-1.0,negative
3110,9935,d73a953322, guys why did paranoid drop out of the countdown?? thats so not fair  iv voted heaps for it!!!!!,negative,0.03,0.0,0.97,-0.97,negative
3111,18182,1538798e8c,Nnnnoooooo!!!! Just learned we`ve got a frost warning for tonight!,negative,0.0,0.01,0.99,-0.98,negative
3112,22847,1651e2fba1,"i want to see go:audio, someone take me please?  5DAYS(L)",neutral,0.91,0.04,0.05,-0.010000000000000002,neutral
3113,12827,349c762507,Wow one of the nicest patients I`ve ever had! He`s being deplyod to falouga-Iraq n-week,positive,0.0,1.0,0.0,1.0,positive
3114,25215,50f515d454,going to london,neutral,0.74,0.21,0.05,0.15999999999999998,neutral
3115,13795,fba650361b, Thank you  ****,positive,0.01,0.99,0.0,0.99,positive
3116,219,0b5c2a7d7c,"downloading songs while trying to sneak a lil homework in too, which should be my main priority not songs lol",neutral,0.0,0.01,0.99,-0.98,negative
3117,24945,74dfd381f2,Getting a cleaning on tues then getting a tooth pulled on thurs. Then gotta schedule a bridge that might need a root canal--ugh.,negative,0.0,0.0,1.0,-1.0,negative
3118,65,23e1f7dca4,Is at a photoshoot.,neutral,0.95,0.04,0.01,0.03,neutral
3119,15840,53302643ec,Game 6...who wants it...u already know who the league wants,neutral,0.35,0.56,0.09,0.4700000000000001,positive
3120,21760,dd25e39cf5,listening to the best days of your life by kellie pickler,positive,0.01,0.99,0.0,0.99,positive
3121,24874,bb97edb997,"off to bed, night every onee",neutral,0.83,0.1,0.07,0.03,neutral
3122,12327,3977998aa5,Last 3 days of school....I`m sad but happy but anxious.....,neutral,0.0,0.01,0.99,-0.98,negative
3123,8435,f60cc81508,relaxing fragrances are SOO IN! my latest loves are still lavender & chamomile--the basic ones  trying to find more flower scents..,positive,0.0,1.0,0.0,1.0,positive
3124,22655,d16e5eac0f,Great cover  ? http://blip.fm/~5jq9o,positive,0.0,1.0,0.0,1.0,positive
3125,3645,568a49ab00,Doin` the Crocodile Rock,neutral,0.6,0.37,0.03,0.33999999999999997,neutral
3126,2033,08c2e1ebf4,ok thats it.... sleep time,neutral,0.68,0.08,0.24,-0.15999999999999998,neutral
3127,26508,b7ad5dba8a,  I know it`s sad. But back in 05 the auto industry didn`t understand that iPhones would change our lives,negative,0.05,0.0,0.95,-0.95,negative
3128,27224,ef3bfb77a5, mothers day gift,neutral,0.01,0.99,0.0,0.99,positive
3129,11599,daab9badcd,headache,negative,0.14,0.04,0.82,-0.7799999999999999,negative
3130,26131,c86e02d3d0,"Watching Rugrats  anndd Tweeting, of course!",neutral,0.43,0.45,0.12,0.33,positive
3131,23723,5187b0c54e, Are you guys gonna get the metal detector from the Brickmans? I saw Chad ask Davey on FB. Sorry `bout your ring,negative,0.0,0.0,1.0,-1.0,negative
3132,3666,54ac8c52ba, Very true.  And well behaved women rarely make history.,neutral,0.18,0.67,0.15,0.52,positive
3133,25569,108e760fe8,"So happy that it`s FINALLY May!    The Indy 500.  Was there for the horrors of 1973, yet I still remain held captive by Indy`s spirit...",positive,0.16,0.34,0.5,-0.15999999999999998,mixed
3134,24295,b807c99b4b, Grrr. We don`t finish until July 3rd.,negative,0.01,0.0,0.99,-0.99,negative
3135,26272,6b748f5a24,six more finals to go,neutral,0.7,0.26,0.04,0.22,neutral
3136,4722,0a6b65cf6e,_GANT popularity contest and they think twitter will help.... and it`s become trendy,neutral,0.22,0.78,0.0,0.78,positive
3137,19140,9efcc0a929,  know. hahah xD what cha doin?,neutral,0.27,0.71,0.02,0.69,positive
3138,19365,3318d99da5, Uh oh!  Hope nothing too damaged.,positive,0.0,0.9,0.1,0.8,positive
3139,6894,82b813755f,"the dog dug a hole in the backyard well iwas sleeping, now im grounded",negative,0.01,0.94,0.05,0.8899999999999999,positive
3140,24006,957b47f07c, Izzy!!! So sorry to hear that - what a disaster,negative,0.0,0.0,1.0,-1.0,negative
3141,10123,7d2e044a0e,  that`s the worst dream ever. weird to think all of those thoughts are in your subconscious.,negative,0.01,0.0,0.99,-0.99,negative
3142,12988,7cf11911b0,"_2229 both, at the same time",neutral,0.98,0.01,0.01,0.0,neutral
3143,17051,9a9b2ae023,"Friday yay!! And a bonus, don`t have to drive to Wales tonight.  Athough will miss kitten cuddles and going for a ride",positive,0.16,0.82,0.02,0.7999999999999999,positive
3144,17785,8029694d74,", ahhhhhhh so excited for july 21 (: ecxept stupid australia won`t get it til like decembbberrrrrrrr  but stilll ahhh! congratss.",positive,0.01,0.93,0.06,0.8700000000000001,positive
3145,7228,c76f329b65,wishing I was anywhere but here...,negative,0.85,0.13,0.02,0.11,neutral
3146,10823,7ba102ebb3, I`m glad  you def needed a pick me up!  drama free!,positive,0.02,0.98,0.0,0.98,positive
3147,15649,09a7ff07ee, Aw you are and you`re welcome,positive,0.04,0.96,0.0,0.96,positive
3148,25387,587777344e," Like double posting on twitter?  ;)  lol.  Not me, I don`t take anything.",neutral,0.01,0.99,0.0,0.99,positive
3149,22184,25e66aef86," Thanks to TweetStats, I confirmed what I long suspected: Twitter is keeping me up way too late!  http://tr.im/kpc1 ",negative,0.0,0.43,0.57,-0.13999999999999996,negative
3150,9059,d8ff7de4dd," Yes, I liked it very very much  It wasn`t even cheesy!",positive,0.0,0.91,0.09,0.8200000000000001,positive
3151,25493,b4f519eebf, I kno I kknow ... sigh... been on. but it sux,negative,0.04,0.01,0.95,-0.94,negative
3152,22751,960691b054,god... im suffering greatly... having no hair + sitting in blazing sunshine = v v bad sunburn,negative,0.0,0.0,1.0,-1.0,negative
3153,6987,15d1208e29,_Schools haha funny cause i blame  and  for me not going to bed  its a vicious circle,neutral,0.0,0.11,0.89,-0.78,negative
3154,19082,928de0078e,can`t make it to graduation...,negative,0.13,0.05,0.82,-0.7699999999999999,negative
3155,19879,7fbc575d36,my stupid tooooth hurts,negative,0.0,0.0,1.0,-1.0,negative
3156,18090,27cc670298, Go for it! Chinese sounds yum!,positive,0.0,1.0,0.0,1.0,positive
3157,13746,d68dcfb548,I`M FEELING GREAT!,positive,0.0,1.0,0.0,1.0,positive
3158,17936,f71cf379a4,"_uk Yeah, but it`s Myst!",neutral,0.85,0.1,0.05,0.05,neutral
3159,24942,a691ab2555,going to bed,neutral,0.93,0.04,0.03,0.010000000000000002,neutral
3160,25930,75d9c8c7d5,"nyc placements have started to come out, but it looks like upgrades might have to wait yet another two weeks for placements! dreadfully",negative,0.0,0.0,1.0,-1.0,negative
3161,21922,832c4aadf3,"A sweltering afternoon no wonder the creepy, slithering snakes are heading to the creek. The nasty things can swim! Frightening detail!",negative,0.06,0.27,0.67,-0.4,mixed
3162,9499,e206208e9e,"Up and breakfasted, about to jump in shower then heading off to the land of the black pudding for playoff part 2",neutral,0.93,0.02,0.05,-0.030000000000000002,neutral
3163,2782,b92487d5b9,I am soo happy! Thank you baby for the best 1095 days of my life,positive,0.01,0.99,0.0,0.99,positive
3164,25421,30453a3c66,: So wonderful to spend Mother`s Day with my mum.,positive,0.0,1.0,0.0,1.0,positive
3165,11057,f973d336f8,  hiya!  did you get a picture of your converse?? GET YOUR CONVERSE OUT!,neutral,0.85,0.13,0.02,0.11,neutral
3166,8495,43c2747b8e,"Going to bed early... got a lot of important women to visit for Mothers Day tomorrow! PS- As of midnight tonight, HAPPY BDAY BOO BEAR!",positive,0.6,0.29,0.11,0.18,neutral
3167,23350,1997bc3e63,"I actually participated in lit today :p Also, it better not rain",neutral,0.96,0.01,0.03,-0.019999999999999997,neutral
3168,536,486806238c,@ Barbs trying to figure out y the dsl aint connecting. I need my google. Going home to my computer if it don`t start working soon. SMH,neutral,0.07,0.03,0.9,-0.87,negative
